date,rank,song,artist,last-week,peak-rank,weeks-on-board
5/29/2004,4,Naughty Girl,Beyonce,4,4,10
5/29/2004,5,The Reason,Hoobastank,8,5,11
5/29/2004,6,Overnight Celebrity,Twista,6,6,10
5/29/2004,7,This Love,Maroon 5,5,5,16
5/29/2004,8,If I Ain't Got You,Alicia Keys,9,7,13
5/29/2004,9,All Falls Down,Kanye West Featuring Syleena Johnson,7,7,12
5/29/2004,10,Freek-A-Leek,Petey Pablo,12,10,22
5/29/2004,11,Confessions Part II,Usher,14,11,5
5/29/2004,12,My Band,D12,10,6,11
5/29/2004,13,Tipsy,J-Kwon,11,2,20
5/29/2004,14,Dirt Off Your Shoulder,JAY-Z,13,5,19
5/29/2004,15,Roses,OutKast,18,15,12
5/29/2004,16,My Immortal,Evanescence,15,7,21
5/29/2004,17,Game Over (Flip),Lil' Flip,16,15,12
5/29/2004,18,I'm Still In Love With You,Sean Paul Featuring Sasha,17,14,22
5/29/2004,19,Move Ya Body,Nina Sky Featuring Jabba,26,19,5
5/29/2004,20,Happy People,R. Kelly,25,20,8
5/29/2004,21,Take My Breath Away,Jessica Simpson,20,20,9
5/29/2004,22,Redneck Woman,Gretchen Wilson,22,22,8
5/29/2004,23,Hey Mama,The Black Eyed Peas,32,23,8
5/29/2004,24,Letters From Home,John Michael Montgomery,27,24,11
5/29/2004,25,Slow Motion,Juvenile Featuring Soulja Slim,43,25,5
5/29/2004,26,Here Without You,3 Doors Down,29,5,40
5/29/2004,27,Someday,Nickelback,31,7,41
5/29/2004,28,The Way You Move,OutKast Featuring Sleepy Brown,19,1,36
5/29/2004,29,On Fire,Lloyd Banks,56,29,3
5/29/2004,30,The First Cut Is The Deepest,Sheryl Crow,24,14,32
5/29/2004,31,100 Years,Five For Fighting,28,28,16
5/29/2004,32,Don't Tell Me,Avril Lavigne,39,32,9
5/29/2004,33,Mayberry,Rascal Flatts,21,21,15
5/29/2004,34,Jesus Walks,Kanye West,52,34,4
5/29/2004,35,White Flag,Dido,35,18,37
5/29/2004,36,Meant To Live,Switchfoot,46,36,9
5/29/2004,37,One Call Away,Chingy Featuring J. Weav,23,2,18
5/29/2004,38,You'll Think Of Me,Keith Urban,30,24,16
5/29/2004,39,When The Sun Goes Down,Kenny Chesney & Uncle Kracker,34,26,15
5/29/2004,40,Hotel,Cassidy Featuring R. Kelly,33,4,24
5/29/2004,41,Toxic,Britney Spears,37,9,18
5/29/2004,42,Numb,Linkin Park,40,11,30
5/29/2004,43,Whiskey Girl,Toby Keith,53,43,5
5/29/2004,44,Dude,Beenie Man Featuring Ms. Thing,38,38,17
5/29/2004,45,Let's Be Us Again,Lonestar,47,45,8
5/29/2004,46,If You Ever Stop Loving Me,Montgomery Gentry,49,46,7
5/29/2004,47,Desperately,George Strait,44,44,10
5/29/2004,48,Paint Me A Birmingham,Tracy Lawrence,42,42,9
5/29/2004,49,Are You Gonna Be My Girl,Jet,50,29,24
5/29/2004,50,With You,Jessica Simpson,36,14,23
5/22/2004,1,Burn,Usher,3,1,11
5/22/2004,2,I Don't Wanna Know,Mario Winans Featuring Enya & P. Diddy,2,2,14
5/22/2004,3,Yeah!,Usher Featuring Lil Jon & Ludacris,1,1,20
5/22/2004,4,Naughty Girl,Beyonce,4,4,9
5/22/2004,5,This Love,Maroon 5,5,5,15
5/22/2004,6,Overnight Celebrity,Twista,9,6,9
5/22/2004,7,All Falls Down,Kanye West Featuring Syleena Johnson,11,7,11
5/22/2004,8,The Reason,Hoobastank,10,8,10
5/22/2004,9,If I Ain't Got You,Alicia Keys,7,7,12
5/22/2004,10,My Band,D12,6,6,10
5/22/2004,11,Tipsy,J-Kwon,8,2,19
5/22/2004,12,Freek-A-Leek,Petey Pablo,12,11,21
5/22/2004,13,Dirt Off Your Shoulder,JAY-Z,13,5,18
5/22/2004,14,Confessions Part II,Usher,17,14,4
5/22/2004,15,My Immortal,Evanescence,14,7,20
5/22/2004,16,Game Over (Flip),Lil' Flip,15,15,11
5/22/2004,17,I'm Still In Love With You,Sean Paul Featuring Sasha,16,14,21
5/22/2004,18,Roses,OutKast,29,18,11
5/22/2004,19,The Way You Move,OutKast Featuring Sleepy Brown,20,1,35
5/22/2004,20,Take My Breath Away,Jessica Simpson,21,20,8
5/22/2004,21,Mayberry,Rascal Flatts,27,21,14
5/22/2004,22,Redneck Woman,Gretchen Wilson,34,22,7
5/22/2004,23,One Call Away,Chingy Featuring J. Weav,18,2,17
5/22/2004,24,The First Cut Is The Deepest,Sheryl Crow,26,14,31
5/22/2004,25,Happy People,R. Kelly,30,25,7
5/22/2004,26,Move Ya Body,Nina Sky Featuring Jabba,45,26,4
5/22/2004,27,Letters From Home,John Michael Montgomery,35,27,10
5/22/2004,28,100 Years,Five For Fighting,33,28,15
5/22/2004,29,Here Without You,3 Doors Down,31,5,39
5/22/2004,30,You'll Think Of Me,Keith Urban,24,24,15
5/22/2004,31,Someday,Nickelback,25,7,40
5/22/2004,32,Hey Mama,The Black Eyed Peas,40,32,7
5/22/2004,33,Hotel,Cassidy Featuring R. Kelly,22,4,23
5/22/2004,34,When The Sun Goes Down,Kenny Chesney & Uncle Kracker,28,26,14
5/22/2004,35,White Flag,Dido,32,18,36
5/22/2004,36,With You,Jessica Simpson,23,14,22
5/22/2004,37,Toxic,Britney Spears,19,9,17
5/22/2004,38,Dude,Beenie Man Featuring Ms. Thing,38,38,16
5/22/2004,39,Don't Tell Me,Avril Lavigne,44,39,8
5/22/2004,40,Numb,Linkin Park,37,11,29
5/22/2004,41,Splash Waterfalls,Ludacris,36,6,21
5/22/2004,42,Paint Me A Birmingham,Tracy Lawrence,43,42,8
5/22/2004,43,Slow Motion,Juvenile Featuring Soulja Slim,54,43,4
5/22/2004,44,Desperately,George Strait,46,44,9
5/22/2004,45,I Miss You,Blink-182,42,42,10
5/22/2004,46,Meant To Live,Switchfoot,51,46,8
5/22/2004,47,Let's Be Us Again,Lonestar,50,47,7
5/22/2004,48,Hey Ya!,OutKast,41,1,32
5/22/2004,49,If You Ever Stop Loving Me,Montgomery Gentry,53,49,6
5/22/2004,50,Are You Gonna Be My Girl,Jet,47,29,23
5/15/2004,1,Yeah!,Usher Featuring Lil Jon & Ludacris,1,1,19
5/15/2004,2,I Don't Wanna Know,Mario Winans Featuring Enya & P. Diddy,2,2,13
5/15/2004,3,Burn,Usher,3,3,10
5/15/2004,4,Naughty Girl,Beyonce,4,4,8
5/15/2004,5,This Love,Maroon 5,6,5,14
5/15/2004,6,My Band,D12,7,6,9
5/15/2004,7,If I Ain't Got You,Alicia Keys,8,7,11
5/15/2004,8,Tipsy,J-Kwon,5,2,18
5/15/2004,9,Overnight Celebrity,Twista,9,9,8
5/15/2004,10,The Reason,Hoobastank,13,10,9
5/15/2004,11,All Falls Down,Kanye West Featuring Syleena Johnson,10,9,10
5/15/2004,12,Freek-A-Leek,Petey Pablo,11,11,20
5/15/2004,13,Dirt Off Your Shoulder,JAY-Z,12,5,17
5/15/2004,14,My Immortal,Evanescence,14,7,19
5/15/2004,15,Game Over (Flip),Lil' Flip,15,15,10
5/15/2004,16,I'm Still In Love With You,Sean Paul Featuring Sasha,18,14,20
5/15/2004,17,Confessions Part II,Usher,28,17,3
5/15/2004,18,One Call Away,Chingy Featuring J. Weav,16,2,16
5/15/2004,19,Toxic,Britney Spears,19,9,16
5/15/2004,20,The Way You Move,OutKast Featuring Sleepy Brown,17,1,34
5/15/2004,21,Take My Breath Away,Jessica Simpson,24,21,7
5/15/2004,22,Hotel,Cassidy Featuring R. Kelly,20,4,22
5/15/2004,23,With You,Jessica Simpson,23,14,21
5/15/2004,24,You'll Think Of Me,Keith Urban,27,24,14
5/15/2004,25,Someday,Nickelback,25,7,39
5/15/2004,26,The First Cut Is The Deepest,Sheryl Crow,22,14,30
5/15/2004,27,Mayberry,Rascal Flatts,32,27,13
5/15/2004,28,When The Sun Goes Down,Kenny Chesney & Uncle Kracker,26,26,13
5/15/2004,29,Roses,OutKast,39,29,10
5/15/2004,30,Happy People,R. Kelly,29,29,6
5/15/2004,31,Here Without You,3 Doors Down,30,5,38
5/15/2004,32,White Flag,Dido,31,18,35
5/15/2004,33,100 Years,Five For Fighting,35,33,14
5/15/2004,34,Redneck Woman,Gretchen Wilson,36,34,6
5/15/2004,35,Letters From Home,John Michael Montgomery,34,34,9
5/15/2004,36,Splash Waterfalls,Ludacris,21,6,20
5/15/2004,37,Numb,Linkin Park,33,11,28
5/15/2004,38,Dude,Beenie Man Featuring Ms. Thing,47,38,15
5/15/2004,39,Don't Take Your Love Away,Avant,37,37,10
5/15/2004,40,Hey Mama,The Black Eyed Peas,42,40,6
5/15/2004,41,Hey Ya!,OutKast,40,1,31
5/15/2004,42,I Miss You,Blink-182,50,42,9
5/15/2004,43,Paint Me A Birmingham,Tracy Lawrence,43,43,7
5/15/2004,44,Don't Tell Me,Avril Lavigne,45,44,7
5/15/2004,45,Move Ya Body,Nina Sky Featuring Jabba,58,45,3
5/15/2004,46,Desperately,George Strait,49,46,8
5/15/2004,47,Are You Gonna Be My Girl,Jet,41,29,22
5/15/2004,48,Wanna Get To Know You,G-Unit Featuring Joe,38,15,14
5/15/2004,49,8th World Wonder,Kimberley Locke,51,49,8
5/15/2004,50,Let's Be Us Again,Lonestar,52,50,6
5/8/2004,1,Yeah!,Usher Featuring Lil Jon & Ludacris,1,1,18
5/8/2004,2,I Don't Wanna Know,Mario Winans Featuring Enya & P. Diddy,2,2,12
5/8/2004,3,Burn,Usher,3,3,9
5/8/2004,4,Naughty Girl,Beyonce,5,4,7
5/8/2004,5,Tipsy,J-Kwon,4,2,17
5/8/2004,6,This Love,Maroon 5,6,5,13
5/8/2004,7,My Band,D12,8,7,8
5/8/2004,8,If I Ain't Got You,Alicia Keys,7,7,10
5/8/2004,9,Overnight Celebrity,Twista,12,9,7
5/8/2004,10,All Falls Down,Kanye West Featuring Syleena Johnson,9,9,9
5/8/2004,11,Freek-A-Leek,Petey Pablo,11,11,19
5/8/2004,12,Dirt Off Your Shoulder,JAY-Z,10,5,16
5/8/2004,13,The Reason,Hoobastank,14,13,8
5/8/2004,14,My Immortal,Evanescence,15,7,18
5/8/2004,15,Game Over (Flip),Lil' Flip,16,15,9
5/8/2004,16,One Call Away,Chingy Featuring J. Weav,13,2,15
5/8/2004,17,The Way You Move,OutKast Featuring Sleepy Brown,20,1,33
5/8/2004,18,I'm Still In Love With You,Sean Paul Featuring Sasha,18,14,19
5/8/2004,19,Toxic,Britney Spears,17,9,15
5/8/2004,20,Hotel,Cassidy Featuring R. Kelly,19,4,21
5/8/2004,21,Splash Waterfalls,Ludacris,21,6,19
5/8/2004,22,The First Cut Is The Deepest,Sheryl Crow,22,14,29
5/8/2004,23,With You,Jessica Simpson,23,14,20
5/8/2004,24,Take My Breath Away,Jessica Simpson,25,24,6
5/8/2004,25,Someday,Nickelback,24,7,38
5/8/2004,26,When The Sun Goes Down,Kenny Chesney & Uncle Kracker,26,26,12
5/8/2004,27,You'll Think Of Me,Keith Urban,28,27,13
5/8/2004,28,Confessions Part II,Usher,48,28,2
5/8/2004,29,Happy People,R. Kelly,37,29,5
5/8/2004,30,Here Without You,3 Doors Down,31,5,37
5/8/2004,31,White Flag,Dido,30,18,34
5/8/2004,32,Mayberry,Rascal Flatts,32,32,12
5/8/2004,33,Numb,Linkin Park,29,11,27
5/8/2004,34,Letters From Home,John Michael Montgomery,36,34,8
5/8/2004,35,100 Years,Five For Fighting,35,34,13
5/8/2004,36,Redneck Woman,Gretchen Wilson,41,36,5
5/8/2004,37,Don't Take Your Love Away,Avant,38,37,9
5/8/2004,38,Wanna Get To Know You,G-Unit Featuring Joe,27,15,13
5/8/2004,39,Roses,OutKast,46,39,9
5/8/2004,40,Hey Ya!,OutKast,34,1,30
5/8/2004,41,Are You Gonna Be My Girl,Jet,33,29,21
5/8/2004,42,Hey Mama,The Black Eyed Peas,47,42,5
5/8/2004,43,Paint Me A Birmingham,Tracy Lawrence,44,43,6
5/8/2004,44,Salt Shaker,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,40,9,26
5/8/2004,45,Don't Tell Me,Avril Lavigne,51,45,6
5/8/2004,46,It's My Life,No Doubt,43,10,28
5/8/2004,47,Dude,Beenie Man Featuring Ms. Thing,54,47,14
5/8/2004,48,Sorry 2004,Ruben Studdard,39,9,19
5/8/2004,49,Desperately,George Strait,50,49,7
5/8/2004,50,I Miss You,Blink-182,49,49,8
5/1/2004,1,Yeah!,Usher Featuring Lil Jon & Ludacris,1,1,17
5/1/2004,2,I Don't Wanna Know,Mario Winans Featuring Enya & P. Diddy,2,2,11
5/1/2004,3,Burn,Usher,4,3,8
5/1/2004,4,Tipsy,J-Kwon,3,2,16
5/1/2004,5,Naughty Girl,Beyonce,6,5,6
5/1/2004,6,This Love,Maroon 5,5,5,12
5/1/2004,7,If I Ain't Got You,Alicia Keys,8,7,9
5/1/2004,8,My Band,D12,10,8,7
5/1/2004,9,All Falls Down,Kanye West Featuring Syleena Johnson,11,9,8
5/1/2004,10,Dirt Off Your Shoulder,JAY-Z,9,5,15
5/1/2004,11,Freek-A-Leek,Petey Pablo,13,11,18
5/1/2004,12,Overnight Celebrity,Twista,15,12,6
5/1/2004,13,One Call Away,Chingy Featuring J. Weav,7,2,14
5/1/2004,14,The Reason,Hoobastank,19,14,7
5/1/2004,15,My Immortal,Evanescence,12,7,17
5/1/2004,16,Game Over (Flip),Lil' Flip,21,16,8
5/1/2004,17,Toxic,Britney Spears,14,9,14
5/1/2004,18,I'm Still In Love With You,Sean Paul Featuring Sasha,18,14,18
5/1/2004,19,Hotel,Cassidy Featuring R. Kelly,16,4,20
5/1/2004,20,The Way You Move,OutKast Featuring Sleepy Brown,17,1,32
5/1/2004,21,Splash Waterfalls,Ludacris,20,6,18
5/1/2004,22,The First Cut Is The Deepest,Sheryl Crow,22,14,28
5/1/2004,23,With You,Jessica Simpson,24,14,19
5/1/2004,24,Someday,Nickelback,25,7,37
5/1/2004,25,Take My Breath Away,Jessica Simpson,31,25,5
5/1/2004,26,When The Sun Goes Down,Kenny Chesney & Uncle Kracker,27,26,11
5/1/2004,27,Wanna Get To Know You,G-Unit Featuring Joe,23,15,12
5/1/2004,28,You'll Think Of Me,Keith Urban,32,28,12
5/1/2004,29,Numb,Linkin Park,30,11,26
5/1/2004,30,White Flag,Dido,26,18,33
5/1/2004,31,Here Without You,3 Doors Down,34,5,36
5/1/2004,32,Mayberry,Rascal Flatts,36,32,11
5/1/2004,33,Are You Gonna Be My Girl,Jet,29,29,20
5/1/2004,34,Hey Ya!,OutKast,33,1,29
5/1/2004,35,100 Years,Five For Fighting,35,34,12
5/1/2004,36,Letters From Home,John Michael Montgomery,39,36,7
5/1/2004,37,Happy People,R. Kelly,48,37,4
5/1/2004,38,Don't Take Your Love Away,Avant,42,38,8
5/1/2004,39,Sorry 2004,Ruben Studdard,28,9,18
5/1/2004,40,Salt Shaker,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,38,9,25
5/1/2004,41,Redneck Woman,Gretchen Wilson,45,41,4
5/1/2004,42,Sweet Southern Comfort,Buddy Jewell,40,40,13
5/1/2004,43,It's My Life,No Doubt,41,10,27
5/1/2004,44,Paint Me A Birmingham,Tracy Lawrence,49,44,5
5/1/2004,45,Slow Jamz,Twista Featuring Kanye West & Jamie Foxx,37,1,22
5/1/2004,46,Roses,OutKast,46,46,8
5/1/2004,47,Hey Mama,The Black Eyed Peas,53,47,4
5/1/2004,48,Confessions Part II,Usher,,48,1
5/1/2004,49,I Miss You,Blink-182,50,49,7
5/1/2004,50,Desperately,George Strait,56,50,6
4/24/2004,1,Yeah!,Usher Featuring Lil Jon & Ludacris,1,1,16
4/24/2004,2,I Don't Wanna Know,Mario Winans Featuring Enya & P. Diddy,3,2,10
4/24/2004,3,Tipsy,J-Kwon,2,2,15
4/24/2004,4,Burn,Usher,5,4,7
4/24/2004,5,This Love,Maroon 5,6,5,11
4/24/2004,6,Naughty Girl,Beyonce,9,6,5
4/24/2004,7,One Call Away,Chingy Featuring J. Weav,4,2,13
4/24/2004,8,If I Ain't Got You,Alicia Keys,13,8,8
4/24/2004,9,Dirt Off Your Shoulder,JAY-Z,7,5,14
4/24/2004,10,My Band,D12,15,10,6
4/24/2004,11,All Falls Down,Kanye West Featuring Syleena Johnson,14,11,7
4/24/2004,12,My Immortal,Evanescence,8,7,16
4/24/2004,13,Freek-A-Leek,Petey Pablo,16,13,17
4/24/2004,14,Toxic,Britney Spears,10,9,13
4/24/2004,15,Overnight Celebrity,Twista,18,15,5
4/24/2004,16,Hotel,Cassidy Featuring R. Kelly,12,4,19
4/24/2004,17,The Way You Move,OutKast Featuring Sleepy Brown,17,1,31
4/24/2004,18,I'm Still In Love With You,Sean Paul Featuring Sasha,19,14,17
4/24/2004,19,The Reason,Hoobastank,23,19,6
4/24/2004,20,Splash Waterfalls,Ludacris,11,6,17
4/24/2004,21,Game Over (Flip),Lil' Flip,25,21,7
4/24/2004,22,The First Cut Is The Deepest,Sheryl Crow,21,14,27
4/24/2004,23,Wanna Get To Know You,G-Unit Featuring Joe,20,15,11
4/24/2004,24,With You,Jessica Simpson,22,14,18
4/24/2004,25,Someday,Nickelback,24,7,36
4/24/2004,26,White Flag,Dido,30,18,32
4/24/2004,27,When The Sun Goes Down,Kenny Chesney & Uncle Kracker,31,27,10
4/24/2004,28,Sorry 2004,Ruben Studdard,27,9,17
4/24/2004,29,Are You Gonna Be My Girl,Jet,32,29,19
4/24/2004,30,Numb,Linkin Park,26,11,25
4/24/2004,31,Take My Breath Away,Jessica Simpson,34,31,4
4/24/2004,32,You'll Think Of Me,Keith Urban,37,32,11
4/24/2004,33,Hey Ya!,OutKast,29,1,28
4/24/2004,34,Here Without You,3 Doors Down,33,5,35
4/24/2004,35,100 Years,Five For Fighting,35,34,11
4/24/2004,36,Mayberry,Rascal Flatts,42,36,10
4/24/2004,37,Slow Jamz,Twista Featuring Kanye West & Jamie Foxx,28,1,21
4/24/2004,38,Salt Shaker,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,36,9,24
4/24/2004,39,Letters From Home,John Michael Montgomery,44,39,6
4/24/2004,40,Sweet Southern Comfort,Buddy Jewell,43,40,12
4/24/2004,41,It's My Life,No Doubt,39,10,26
4/24/2004,42,Don't Take Your Love Away,Avant,46,42,7
4/24/2004,43,Me Myself And I,Beyonce,41,4,24
4/24/2004,44,Rubber Band Man,T.I.,40,30,16
4/24/2004,45,Redneck Woman,Gretchen Wilson,60,45,3
4/24/2004,46,Roses,OutKast,54,46,7
4/24/2004,47,F**k It (I Don't Want You Back),Eamon,38,16,21
4/24/2004,48,Happy People,R. Kelly,71,48,3
4/24/2004,49,Paint Me A Birmingham,Tracy Lawrence,55,49,4
4/24/2004,50,I Miss You,Blink-182,53,50,6
4/17/2004,1,Yeah!,Usher Featuring Lil Jon & Ludacris,1,1,15
4/17/2004,2,Tipsy,J-Kwon,3,2,14
4/17/2004,3,I Don't Wanna Know,Mario Winans Featuring Enya & P. Diddy,4,3,9
4/17/2004,4,One Call Away,Chingy Featuring J. Weav,2,2,12
4/17/2004,5,Burn,Usher,10,5,6
4/17/2004,6,This Love,Maroon 5,6,6,10
4/17/2004,7,Dirt Off Your Shoulder,JAY-Z,5,5,13
4/17/2004,8,My Immortal,Evanescence,7,7,15
4/17/2004,9,Naughty Girl,Beyonce,19,9,4
4/17/2004,10,Toxic,Britney Spears,11,9,12
4/17/2004,11,Splash Waterfalls,Ludacris,9,6,16
4/17/2004,12,Hotel,Cassidy Featuring R. Kelly,8,4,18
4/17/2004,13,If I Ain't Got You,Alicia Keys,13,13,7
4/17/2004,14,All Falls Down,Kanye West Featuring Syleena Johnson,18,14,6
4/17/2004,15,My Band,D12,20,15,5
4/17/2004,16,Freek-A-Leek,Petey Pablo,22,16,16
4/17/2004,17,The Way You Move,OutKast Featuring Sleepy Brown,12,1,30
4/17/2004,18,Overnight Celebrity,Twista,28,18,4
4/17/2004,19,I'm Still In Love With You,Sean Paul Featuring Sasha,14,14,16
4/17/2004,20,Wanna Get To Know You,G-Unit Featuring Joe,15,15,10
4/17/2004,21,The First Cut Is The Deepest,Sheryl Crow,17,14,26
4/17/2004,22,With You,Jessica Simpson,21,14,17
4/17/2004,23,The Reason,Hoobastank,31,23,5
4/17/2004,24,Someday,Nickelback,25,7,35
4/17/2004,25,Game Over (Flip),Lil' Flip,29,25,6
4/17/2004,26,Numb,Linkin Park,24,11,24
4/17/2004,27,Sorry 2004,Ruben Studdard,23,9,16
4/17/2004,28,Slow Jamz,Twista Featuring Kanye West & Jamie Foxx,16,1,20
4/17/2004,29,Hey Ya!,OutKast,26,1,27
4/17/2004,30,White Flag,Dido,37,18,31
4/17/2004,31,When The Sun Goes Down,Kenny Chesney & Uncle Kracker,34,31,9
4/17/2004,32,Are You Gonna Be My Girl,Jet,32,32,18
4/17/2004,33,Here Without You,3 Doors Down,33,5,34
4/17/2004,34,Take My Breath Away,Jessica Simpson,47,34,3
4/17/2004,35,100 Years,Five For Fighting,36,34,10
4/17/2004,36,Salt Shaker,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,38,9,23
4/17/2004,37,You'll Think Of Me,Keith Urban,40,37,10
4/17/2004,38,F**k It (I Don't Want You Back),Eamon,30,16,20
4/17/2004,39,It's My Life,No Doubt,41,10,25
4/17/2004,40,Rubber Band Man,T.I.,35,30,15
4/17/2004,41,Me Myself And I,Beyonce,39,4,23
4/17/2004,42,Mayberry,Rascal Flatts,45,42,9
4/17/2004,43,Sweet Southern Comfort,Buddy Jewell,44,43,11
4/17/2004,44,Letters From Home,John Michael Montgomery,48,44,5
4/17/2004,45,Come Clean,Hilary Duff,43,35,8
4/17/2004,46,Don't Take Your Love Away,Avant,54,46,6
4/17/2004,47,Through The Wire,Kanye West,42,15,21
4/17/2004,48,Solitaire,Clay Aiken,27,4,3
4/17/2004,49,Perfect,Sara Evans,46,46,13
4/17/2004,50,Remember When,Alan Jackson,50,29,19
4/10/2004,1,Yeah!,Usher Featuring Lil Jon & Ludacris,1,1,14
4/10/2004,2,One Call Away,Chingy Featuring J. Weav,2,2,11
4/10/2004,3,Tipsy,J-Kwon,3,3,13
4/10/2004,4,I Don't Wanna Know,Mario Winans Featuring Enya & P. Diddy,9,4,8
4/10/2004,5,Dirt Off Your Shoulder,JAY-Z,6,5,12
4/10/2004,6,This Love,Maroon 5,10,6,9
4/10/2004,7,My Immortal,Evanescence,8,7,14
4/10/2004,8,Hotel,Cassidy Featuring R. Kelly,5,4,17
4/10/2004,9,Splash Waterfalls,Ludacris,7,6,15
4/10/2004,10,Burn,Usher,15,10,5
4/10/2004,11,Toxic,Britney Spears,11,9,11
4/10/2004,12,The Way You Move,OutKast Featuring Sleepy Brown,13,1,29
4/10/2004,13,If I Ain't Got You,Alicia Keys,21,13,6
4/10/2004,14,I'm Still In Love With You,Sean Paul Featuring Sasha,20,14,15
4/10/2004,15,Wanna Get To Know You,G-Unit Featuring Joe,17,15,9
4/10/2004,16,Slow Jamz,Twista Featuring Kanye West & Jamie Foxx,12,1,19
4/10/2004,17,The First Cut Is The Deepest,Sheryl Crow,14,14,25
4/10/2004,18,All Falls Down,Kanye West Featuring Syleena Johnson,31,18,5
4/10/2004,19,Naughty Girl,Beyonce,34,19,3
4/10/2004,20,My Band,D12,27,20,4
4/10/2004,21,With You,Jessica Simpson,16,14,16
4/10/2004,22,Freek-A-Leek,Petey Pablo,25,22,15
4/10/2004,23,Sorry 2004,Ruben Studdard,18,9,15
4/10/2004,24,Numb,Linkin Park,19,11,23
4/10/2004,25,Someday,Nickelback,23,7,34
4/10/2004,26,Hey Ya!,OutKast,22,1,26
4/10/2004,27,Solitaire,Clay Aiken,4,4,2
4/10/2004,28,Overnight Celebrity,Twista,41,28,3
4/10/2004,29,Game Over (Flip),Lil' Flip,40,29,5
4/10/2004,30,F**k It (I Don't Want You Back),Eamon,26,16,19
4/10/2004,31,The Reason,Hoobastank,43,31,4
4/10/2004,32,Are You Gonna Be My Girl,Jet,32,32,17
4/10/2004,33,Here Without You,3 Doors Down,29,5,33
4/10/2004,34,When The Sun Goes Down,Kenny Chesney & Uncle Kracker,35,33,8
4/10/2004,35,Rubber Band Man,T.I.,30,30,14
4/10/2004,36,100 Years,Five For Fighting,36,34,9
4/10/2004,37,White Flag,Dido,33,18,30
4/10/2004,38,Salt Shaker,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,24,9,22
4/10/2004,39,Me Myself And I,Beyonce,28,4,22
4/10/2004,40,You'll Think Of Me,Keith Urban,42,40,9
4/10/2004,41,It's My Life,No Doubt,39,10,24
4/10/2004,42,Through The Wire,Kanye West,38,15,20
4/10/2004,43,Come Clean,Hilary Duff,37,35,7
4/10/2004,44,Sweet Southern Comfort,Buddy Jewell,45,44,10
4/10/2004,45,Mayberry,Rascal Flatts,48,45,8
4/10/2004,46,Perfect,Sara Evans,46,46,12
4/10/2004,47,Take My Breath Away,Jessica Simpson,59,47,2
4/10/2004,48,Letters From Home,John Michael Montgomery,55,48,4
4/10/2004,49,American Soldier,Toby Keith,44,28,16
4/10/2004,50,Remember When,Alan Jackson,47,29,18
4/3/2004,1,Yeah!,Usher Featuring Lil Jon & Ludacris,1,1,13
4/3/2004,2,One Call Away,Chingy Featuring J. Weav,2,2,10
4/3/2004,3,Tipsy,J-Kwon,3,3,12
4/3/2004,4,Solitaire,Clay Aiken,,4,1
4/3/2004,5,Hotel,Cassidy Featuring R. Kelly,4,4,16
4/3/2004,6,Dirt Off Your Shoulder,JAY-Z,7,6,11
4/3/2004,7,Splash Waterfalls,Ludacris,6,6,14
4/3/2004,8,My Immortal,Evanescence,10,8,13
4/3/2004,9,I Don't Wanna Know,Mario Winans Featuring Enya & P. Diddy,11,9,7
4/3/2004,10,This Love,Maroon 5,12,10,8
4/3/2004,11,Toxic,Britney Spears,9,9,10
4/3/2004,12,Slow Jamz,Twista Featuring Kanye West & Jamie Foxx,5,1,18
4/3/2004,13,The Way You Move,OutKast Featuring Sleepy Brown,8,1,28
4/3/2004,14,The First Cut Is The Deepest,Sheryl Crow,14,14,24
4/3/2004,15,Burn,Usher,24,15,4
4/3/2004,16,With You,Jessica Simpson,15,14,15
4/3/2004,17,Wanna Get To Know You,G-Unit Featuring Joe,20,17,8
4/3/2004,18,Sorry 2004,Ruben Studdard,13,9,14
4/3/2004,19,Numb,Linkin Park,19,11,22
4/3/2004,20,I'm Still In Love With You,Sean Paul Featuring Sasha,23,20,14
4/3/2004,21,If I Ain't Got You,Alicia Keys,28,21,5
4/3/2004,22,Hey Ya!,OutKast,16,1,25
4/3/2004,23,Someday,Nickelback,22,7,33
4/3/2004,24,Salt Shaker,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,17,9,21
4/3/2004,25,Freek-A-Leek,Petey Pablo,29,25,14
4/3/2004,26,F**k It (I Don't Want You Back),Eamon,21,16,18
4/3/2004,27,My Band,D12,36,27,3
4/3/2004,28,Me Myself And I,Beyonce,18,4,21
4/3/2004,29,Here Without You,3 Doors Down,27,5,32
4/3/2004,30,Rubber Band Man,T.I.,30,30,13
4/3/2004,31,All Falls Down,Kanye West Featuring Syleena Johnson,46,31,4
4/3/2004,32,Are You Gonna Be My Girl,Jet,32,32,16
4/3/2004,33,White Flag,Dido,25,18,29
4/3/2004,34,Naughty Girl,Beyonce,68,34,2
4/3/2004,35,When The Sun Goes Down,Kenny Chesney & Uncle Kracker,33,33,7
4/3/2004,36,100 Years,Five For Fighting,34,34,8
4/3/2004,37,Come Clean,Hilary Duff,35,35,6
4/3/2004,38,Through The Wire,Kanye West,26,15,19
4/3/2004,39,It's My Life,No Doubt,31,10,23
